selected_image_indices,value,selected_image_names,selected_images
221,-9.536743e-07,NORMAL-8866785-6.jpeg,"[[ 41  61  31 ...  25  35  15]
 [ 40  54  50 ...  26  36  17]
 [ 33  39  62 ...  17  26   6]
 ...
 [ 27   0  13 ... 255 255 255]
 [  9  20  84 ... 255 255 255]
 [153 177 253 ... 255 255 255]]"
8242,-6.1392784e-06,DME-119840-8.jpeg,"[[ 18  19  14 ...  18  16  13]
 [  8  23  29 ...  20  18  15]
 [  3  20  30 ...  21  18  16]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
12962,-3.8146973e-06,DME-1605248-5.jpeg,"[[4 4 4 ... 5 4 3]
 [3 3 3 ... 3 2 1]
 [2 2 3 ... 6 6 5]
 ...
 [3 1 1 ... 3 3 3]
 [3 1 1 ... 2 2 2]
 [3 0 1 ... 1 1 1]]"
14516,-4.708767e-06,DME-5313093-54.jpeg,"[[1 0 0 ... 5 3 1]
 [1 0 0 ... 3 1 0]
 [1 0 0 ... 3 1 0]
 ...
 [0 0 0 ... 4 2 0]
 [0 0 0 ... 4 2 0]
 [0 0 0 ... 4 2 0]]"
8083,-6.020069e-06,DME-7939555-7.jpeg,"[[10 14 23 ...  0  0  0]
 [14 13 17 ...  0  0  0]
 [16  9  7 ...  0  0  0]
 ...
 [ 2  7  8 ...  0  0  0]
 [ 2  6  8 ...  0  0  0]
 [ 0  5  6 ...  0  0  0]]"
21614,-3.33786e-06,DRUSEN-2489093-3.jpeg,"[[151 149 150 ... 255 255 255]
 [  2   3   5 ... 255 255 255]
 [ 13  21  25 ... 255 255 255]
 ...
 [  4   7  10 ...   8   7   6]
 [  5   7   9 ...   8   7   6]
 [  6   7   8 ...   8   7   6]]"
14102,-4.887581e-06,DME-633268-26.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  1   6   9 ...   9   8   7]
 [  1   6   9 ...   7   6   5]
 [  0   6   9 ...   5   4   3]]"
13278,-1.3828278e-05,DME-7870558-13.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [162  48  54 ...  56  44  35]
 [162  49  50 ...  53  41  32]
 [152  45  46 ...  49  38  28]]"
15111,-4.1127205e-06,DME-8907654-2.jpeg,"[[  9  12  72 ... 255 255 255]
 [  8   0  36 ... 255 255 255]
 [ 31  11  27 ... 255 255 255]
 ...
 [255 255 255 ...   0 142 255]
 [255 255 255 ...   0 142 255]
 [255 255 255 ...   0 142 255]]"
14551,-8.34465e-07,DME-8087608-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 20  18  17 ...  15  11   6]
 [ 13  11   9 ...  19  16  13]
 [  9   6   2 ...  20  19  17]]"
1004,-5.3048134e-06,NORMAL-5763760-12.jpeg,"[[ 0  0  0 ...  0 10 29]
 [ 0  0  0 ...  1  6 23]
 [ 0  0  0 ... 36 30 41]
 ...
 [ 0  0  0 ... 12 11 10]
 [ 0  0  0 ... 10  9  8]
 [ 0  0  0 ... 14 13 12]]"
9577,-1.8239021e-05,DME-3882196-5.jpeg,"[[255 255 249 ... 255 255 255]
 [252 253 255 ... 255 255 255]
 [255 249 255 ... 255 255 255]
 ...
 [255 194   1 ...  24  21  17]
 [255 194   1 ...  20  16  12]
 [255 194   1 ...  18  14  10]]"
9738,-3.9339066e-06,DME-3606968-28.jpeg,"[[ 30  21  11 ... 255 250 255]
 [ 25  23  21 ...  44 100 186]
 [ 26  28  33 ...   7   0   5]
 ...
 [255 255 255 ...   9   8   7]
 [255 255 255 ...   9   8   7]
 [255 255 255 ...   8   8   6]]"
10732,-4.5895576e-06,DME-7680244-46.jpeg,"[[192  35  35 ... 255 255 255]
 [194  24  36 ... 255 255 255]
 [191  22  34 ... 255 255 255]
 ...
 [255 255 255 ...   1   1   1]
 [255 255 255 ...   1   1   1]
 [255 255 255 ...   1   1   1]]"
14529,-1.6093254e-06,DME-9939654-24.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 44   9  36 ...  29  25 156]
 [ 38  15  37 ...  28  24 155]
 [ 28  25  37 ...  26  22 153]]"
12733,-4.4107437e-06,DME-665229-1.jpeg,"[[22 26  0 ... 23 18 13]
 [ 9 21  8 ... 20 18 15]
 [ 8 20 12 ... 12 11 11]
 ...
 [ 2  3  4 ...  6  6  6]
 [ 2  3  4 ...  4  4  4]
 [ 2  3  4 ...  2  2  2]]"
15434,-5.9604645e-07,DME-4468878-5.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  9  14  17 ...  21  11 146]
 [ 11  13  15 ...  21  11 146]
 [ 14  12  11 ...  22  12 147]]"
12362,-4.9471855e-06,DME-8602716-79.jpeg,"[[ 5  8 11 ...  0  0  0]
 [12 13 15 ...  0  0  0]
 [17 14 13 ...  0  0  0]
 ...
 [11  7  4 ...  0  0  0]
 [11  8  4 ...  0  0  0]
 [11  8  5 ...  0  0  0]]"
272,-1.1622906e-05,NORMAL-37818-1.jpeg,"[[ 0  4 11 ...  8  3  2]
 [ 0  6 12 ... 11  5  2]
 [ 1  8 13 ... 17 10  6]
 ...
 [ 0  2  3 ...  5  5  5]
 [ 0  2  3 ...  5  5  4]
 [ 0  2  3 ...  5  4  4]]"
6099,-2.2053719e-06,NORMAL-569784-4.jpeg,"[[250 252 248 ...  20  24  27]
 [255 255 252 ...  21  24  27]
 [255 253 250 ...  19  20  21]
 ...
 [  9   6   6 ... 255 255 255]
 [  8   5   6 ... 255 255 255]
 [  7   4   5 ... 255 255 255]]"
12500,-1.3232231e-05,DME-8177380-34.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254 255 240 ...   5   5   6]
 [254 255 240 ...  10  10  10]
 [254 255 240 ...  13  13  13]]"
20611,-4.4703484e-06,DRUSEN-1246453-16.jpeg,"[[ 96 115  93 ...  68  65  50]
 [ 91  69  70 ...  79  78  65]
 [ 33  38  63 ...  48  52  45]
 ...
 [ 11  11  14 ...  12   9   9]
 [  7   8  11 ...   8   5   5]
 [  3   5   9 ...   7   4   4]]"
1780,-5.3048134e-06,NORMAL-3954052-11.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 13   9   8 ...   9  56 255]
 [ 13   9   8 ...   9  56 255]
 [ 13   9   8 ...   9  56 255]]"
22029,-6.6161156e-06,DRUSEN-8076309-1.jpeg,"[[ 7 40 23 ... 11  7  2]
 [40 40 20 ...  5  5  7]
 [35 40 34 ...  7  8 10]
 ...
 [ 6  6  6 ...  7  7  8]
 [ 6  6  6 ...  6  6  7]
 [ 6  6  7 ...  5  5  6]]"
4389,-1.5497208e-06,NORMAL-9054040-9.jpeg,"[[52 32 42 ... 14 17 20]
 [46 10 44 ...  7  9 11]
 [25 14 36 ...  6  6  5]
 ...
 [ 5  2  9 ...  4  3  2]
 [ 4  1  8 ...  4  3  2]
 [ 3  0  7 ...  3  3  2]]"
8854,-7.6293945e-06,DME-7635774-5.jpeg,"[[ 3  6  2 ...  0  0  0]
 [22 11 20 ...  0  0  0]
 [18  9 32 ...  0  0  0]
 ...
 [ 2  2  2 ...  0  0  0]
 [ 2  2  2 ...  0  0  0]
 [ 2  2  2 ...  0  0  0]]"
22611,-1.6748905e-05,DRUSEN-9741678-7.jpeg,"[[ 7 14 64 ... 18 27  5]
 [13 53 87 ... 30 37 17]
 [ 5 70 91 ... 43 45 24]
 ...
 [21  0 18 ... 12  9  6]
 [16  1 18 ... 11  8  6]
 [ 6  2 12 ... 10  8  5]]"
9335,-2.682209e-06,DME-8706454-5.jpeg,"[[13 11 18 ... 13 13 12]
 [11 12 25 ... 11 13 15]
 [ 6 11 32 ...  8  9 12]
 ...
 [ 3  2  1 ...  5  4  3]
 [ 3  2  1 ...  5  4  3]
 [ 3  2  1 ...  4  4  3]]"
9561,-1.9073486e-06,DME-6737988-17.jpeg,"[[ 99 103  84 ...  16   7   4]
 [106 111  92 ...  17   9   2]
 [113 119 100 ...  17  12   4]
 ...
 [ 15  13  10 ...   4   3   2]
 [ 13  11   8 ...   4   3   2]
 [ 11   8   5 ...   4   3   2]]"
15980,-5.9604645e-07,DME-3358004-30.jpeg,"[[19 20  9 ... 32 21  8]
 [14 28 28 ... 27 19 11]
 [ 0 21 31 ... 19 15 12]
 ...
 [ 5  0  8 ...  5  5  5]
 [ 5  0  8 ...  3  3  3]
 [ 5  0  8 ...  1  1  0]]"
1320,-3.7550926e-06,NORMAL-9866320-1.jpeg,"[[ 8 20 25 ... 21 15 10]
 [10 23 27 ... 27 22 16]
 [13 29 30 ... 31 26 20]
 ...
 [ 6  7  8 ...  4  3  2]
 [ 6  7  8 ...  4  3  2]
 [ 6  7  8 ...  4  3  2]]"
12705,-1.23381615e-05,DME-9939654-36.jpeg,"[[ 45  30  54 ... 254 254 254]
 [ 46  49  64 ... 255 255 255]
 [ 52  69  70 ...  99  99  99]
 ...
 [ 17  26  16 ...   0   0   0]
 [ 15  24  14 ...   0   0   0]
 [ 12  22  13 ...   0   0   0]]"
3913,-9.536743e-07,NORMAL-3690138-12.jpeg,"[[ 33  35  30 ...  18  14  14]
 [ 27  32  30 ...  16  12  11]
 [ 25  31  32 ...  21  15  12]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
12356,-1.1324883e-06,DME-8602716-22.jpeg,"[[ 4 10 12 ...  4  4  3]
 [11 21 18 ...  8  7  5]
 [17 26 21 ...  9  8  6]
 ...
 [ 0  1  2 ...  3  2  1]
 [ 0  1  2 ...  3  2  1]
 [ 0  1  2 ...  3  2  1]]"
11423,-2.9802322e-07,DME-5497895-33.jpeg,"[[ 6  5  6 ...  6  3  0]
 [ 7 16 17 ... 11  8  3]
 [ 5 24 24 ...  9  6  2]
 ...
 [ 9  9 11 ...  8  2  0]
 [ 7  7 11 ... 10  3  0]
 [ 5  5  9 ... 14  6  0]]"
9552,-3.3974648e-06,DME-5434248-8.jpeg,"[[ 18  33  40 ...  19  14   8]
 [  9  22  27 ...  21  17  11]
 [ 22  32  32 ...  26  21  15]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
1749,-7.748604e-06,NORMAL-9152820-17.jpeg,"[[ 18  24  39 ... 255 255 255]
 [ 19  28  38 ... 254 255 255]
 [ 20  31  33 ... 254 254 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
21006,-6.4373016e-06,DRUSEN-8549730-7.jpeg,"[[32 18 18 ...  5 11 13]
 [35 18 15 ...  6 12 13]
 [22 14 17 ...  8 12 12]
 ...
 [ 4  7 11 ...  6  5  5]
 [ 6  7  8 ...  5  3  3]
 [10  7  4 ...  3  2  1]]"
12004,-7.688999e-06,DME-3157783-25.jpeg,"[[38 22 15 ...  3  2  1]
 [39 17  0 ... 14 11  6]
 [44 26  1 ... 20 14  6]
 ...
 [ 9 15 10 ...  6  3  0]
 [ 5 13 11 ...  7  4  1]
 [ 1 11 12 ...  8  5  2]]"
1883,-1.1920929e-07,NORMAL-3340887-6.jpeg,"[[ 1 10 24 ... 12  9  6]
 [ 5 14 26 ... 17 14 11]
 [ 7 16 26 ... 15 13 10]
 ...
 [ 4  1  2 ...  4  3  2]
 [ 4  1  2 ...  4  3  2]
 [ 4  1  2 ...  4  3  2]]"
14694,-3.0398369e-06,DME-3346049-1.jpeg,"[[ 7  4 11 ... 53 49 44]
 [ 6 11 13 ... 54 50 45]
 [ 4 19 14 ... 54 51 47]
 ...
 [ 4  4  4 ...  3  3  3]
 [ 3  3  3 ...  3  3  3]
 [ 2  2  2 ...  3  3  3]]"
21669,-9.357929e-06,DRUSEN-8023853-45.jpeg,"[[ 45  52  29 ... 255 252 251]
 [ 44  53  34 ... 240 255 253]
 [ 40  47  33 ... 255 255 242]
 ...
 [255 255 255 ...   3  52 255]
 [255 255 255 ...   3  52 255]
 [255 255 255 ...   3  52 255]]"
8287,-2.9206276e-06,DME-7536081-2.jpeg,"[[22 17 15 ... 66 70 46]
 [27 16 13 ... 77 77 52]
 [29 13 11 ... 88 85 56]
 ...
 [ 7 11 15 ...  2  2  2]
 [ 8 12 15 ...  2  2  2]
 [ 9 13 16 ...  2  2  2]]"
8901,-6.4373016e-06,DME-4269147-6.jpeg,"[[45 17 25 ... 19 14  8]
 [21 29 34 ... 10  7  3]
 [18 32 16 ... 13 11 10]
 ...
 [ 8 12  7 ...  6  6  6]
 [ 8 12  6 ...  6  6  6]
 [ 9 12  6 ...  6  6  7]]"
13192,-1.3053417e-05,DME-671384-8.jpeg,"[[ 0 10 11 ...  6  3  0]
 [ 0  3  2 ...  9  6  3]
 [ 6 11  8 ... 10  7  4]
 ...
 [ 6  7  4 ...  2  1  0]
 [ 6  7  4 ...  2  1  0]
 [ 6  7  4 ...  2  1  0]]"
12669,-2.18153e-05,DME-7870558-9.jpeg,"[[255 254 233 ...  62  70  42]
 [252 254 233 ...  61  67  34]
 [254 255 239 ...  60  65  32]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9218,-1.1503696e-05,DME-5006393-70.jpeg,"[[47  0 47 ... 26 18  9]
 [27  0 40 ... 28 23 17]
 [21 14 24 ... 18 18 17]
 ...
 [ 4  6  8 ...  6  5  4]
 [ 4  6  8 ...  7  6  6]
 [ 4  6  8 ...  8  7  6]]"
11473,-7.2717667e-06,DME-2205167-19.jpeg,"[[250 255 255 ... 181 191 159]
 [251 255 254 ... 163 186 170]
 [252 255 254 ... 153 181 172]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9990,-7.6293945e-06,DME-3064922-58.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 20  26  37 ... 255 255 255]
 [ 21  20  28 ... 255 255 255]
 [ 22  14  17 ... 255 255 255]]"
3605,-1.4901161e-06,NORMAL-7371074-1.jpeg,"[[18 20 20 ... 10  8  6]
 [27 21 18 ... 15 12  8]
 [25 18 16 ... 14 10  5]
 ...
 [ 1  1  2 ...  0  0  0]
 [ 1  1  2 ...  0  0  0]
 [ 1  1  2 ...  0  0  0]]"
12903,-3.3974648e-06,DME-778975-30.jpeg,"[[29 36 39 ... 27 14  3]
 [33 34 35 ... 22 11  2]
 [36 31 30 ... 17  8  1]
 ...
 [ 4  8 12 ...  1  1  1]
 [ 3  7 10 ...  1  1  1]
 [ 3  5  7 ...  1  1  1]]"
15716,-1.1920929e-07,DME-4567079-2.jpeg,"[[ 0  0 13 ... 18  8  0]
 [ 9 20 34 ... 51 34 18]
 [19 27 28 ... 89 68 48]
 ...
 [ 2 13 11 ...  5  4  3]
 [ 3 13 11 ...  5  4  3]
 [ 4 14 11 ...  4  4  3]]"
8048,-1.937151e-05,DME-462675-25.jpeg,"[[ 51  51  77 ...   5  43  51]
 [ 73  46  55 ...  27  51  42]
 [104  70  67 ...  44  56  35]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
19173,-1.6093254e-06,DRUSEN-8285289-11.jpeg,"[[197 189 177 ...  16  14  12]
 [247 235 223 ...  19  15  10]
 [255 246 241 ...  21  15   8]
 ...
 [  8   7   9 ...   5   4   3]
 [  6   6   8 ...   5   4   3]
 [  4   4   8 ...   5   4   3]]"
22884,-3.5762787e-06,DRUSEN-7915033-6.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 40  29  33 ... 255 255 255]
 [ 40  29  32 ... 255 255 255]
 [ 40  29  31 ... 255 255 255]]"
15269,-1.4722347e-05,DME-3064922-234.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  8  15   7 ...   4   0 140]
 [  6  13   5 ...   5   0 140]
 [  4  11   3 ...   7   1 141]]"
23323,-4.172325e-07,DRUSEN-7555604-60.jpeg,"[[ 52  57  47 ...  31  17 169]
 [ 31  10  34 ...  36   7 154]
 [ 46  45  73 ...  44   3 144]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
4816,-3.0994415e-06,NORMAL-8635355-14.jpeg,"[[46 36 41 ... 30 19 11]
 [46 37 41 ... 25 17 13]
 [43 34 36 ... 19 18 20]
 ...
 [10  8  5 ...  2  2  2]
 [ 8  6  3 ...  2  2  2]
 [ 6  3  1 ...  2  2  2]]"
10888,-2.1517277e-05,DME-8130267-9.jpeg,"[[33 40 38 ... 21 13  4]
 [26 34 36 ... 17 11  6]
 [33 38 43 ... 11  8  6]
 ...
 [10  5  4 ...  2  2  2]
 [ 9  5  4 ...  2  2  2]
 [ 9  5  5 ...  2  2  2]]"
15150,-2.0325184e-05,DME-8525575-2.jpeg,"[[253 255 253 ...  15  13  16]
 [255 255 250 ...  16  13  14]
 [255 255 249 ...   8   4   3]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
23028,-2.9802322e-06,DRUSEN-7963124-1.jpeg,"[[27 34 38 ...  9  6  2]
 [26 33 38 ... 13  9  5]
 [25 32 37 ... 16 12  7]
 ...
 [ 3  3  4 ...  5  3  1]
 [ 2  3  3 ...  5  3  1]
 [ 2  2  3 ...  5  3  1]]"
15264,-6.556511e-07,DME-3441556-115.jpeg,"[[255 255 255 ...  40  25 157]
 [255 255 255 ...  43  26 157]
 [255 255 255 ...  39  18 145]
 ...
 [ 13  14  19 ... 255 255 255]
 [ 15  15  19 ... 255 255 255]
 [ 17  15  18 ... 255 255 255]]"
19674,-4.887581e-06,DRUSEN-4934663-18.jpeg,"[[24 34 33 ...  8  8  9]
 [19 30 30 ...  8  8  9]
 [15 27 27 ...  6  6  7]
 ...
 [ 1  2  2 ...  3  3  3]
 [ 1  2  2 ...  3  3  3]
 [ 1  2  2 ...  3  3  3]]"
8675,-6.556511e-07,DME-402066-14.jpeg,"[[23 25 43 ...  6  4  2]
 [10 19 38 ...  5  3  1]
 [37 30 25 ...  4  2  0]
 ...
 [11 11 11 ...  2  1  0]
 [12 11 11 ...  2  1  0]
 [13 12 10 ...  2  1  0]]"
9398,-1.1920929e-07,DME-7675318-13.jpeg,"[[  0   0   0 ...   3  38  37]
 [  0   0   0 ...   4  38  40]
 [  0   0   0 ...  13  29  16]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
8088,-1.9669533e-06,DME-8602716-34.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 253 253 253]
 ...
 [ 18  14  19 ... 255 255 255]
 [ 19  13  16 ... 255 255 255]
 [ 19  11  12 ... 255 255 255]]"
13902,-7.3313713e-06,DME-633268-60.jpeg,"[[ 7  0  0 ...  0  3  6]
 [19 24 12 ...  0  3  6]
 [10 35 21 ...  3  2  3]
 ...
 [ 7 13 14 ...  3  2  1]
 [ 7 12 12 ...  3  2  1]
 [ 6 10 10 ...  3  3  2]]"
17763,-1.9669533e-06,DRUSEN-6190971-19.jpeg,"[[17  3 15 ... 17 20 23]
 [35 15 16 ... 12 14 16]
 [23 25 36 ...  9  9  9]
 ...
 [ 1  2  4 ...  2  2  2]
 [ 1  2  4 ...  2  2  2]
 [ 2  2  3 ...  2  2  2]]"
13253,0.0,DME-7707202-15.jpeg,"[[15 28 30 ... 29 26 23]
 [33 46 47 ... 23 20 17]
 [47 60 60 ... 25 22 19]
 ...
 [ 4  4  4 ...  4  4  4]
 [ 4  4  4 ...  4  4  4]
 [ 5  4  4 ...  4  4  4]]"
14534,-8.583069e-06,DME-7763916-115.jpeg,"[[ 25  42  57 ...   2  52 255]
 [ 39  18  48 ...   1  51 255]
 [ 19   0  29 ...   0  50 254]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
15209,-2.4616718e-05,DME-4643364-16.jpeg,"[[255 253 255 ... 255 255 255]
 [253 255 255 ... 255 255 255]
 [251 254 255 ... 255 255 255]
 ...
 [ 20  27  24 ...   9   8   7]
 [ 12  19  16 ...  11  10   9]
 [  6  13  10 ...  13  12  11]]"
1181,-6.914139e-06,NORMAL-8598003-1.jpeg,"[[ 2  4  6 ...  2  2  2]
 [ 1  4  7 ...  2  2  2]
 [ 4  7 10 ...  6  6  4]
 ...
 [ 4  5  6 ...  3  2  2]
 [ 4  5  6 ...  3  2  2]
 [ 4  5  6 ...  3  2  2]]"
21092,-4.23193e-06,DRUSEN-6193297-36.jpeg,"[[  5   8  11 ... 255 255 255]
 [  6   9  12 ... 255 255 255]
 [  8  11  14 ... 255 255 255]
 ...
 [250 255 224 ...  49 253 254]
 [255 255 248 ...  49 253 254]
 [249 248 235 ...  49 253 254]]"
8798,-1.6212463e-05,DME-4634094-147.jpeg,"[[255  75  12 ... 255 255 255]
 [250  83  33 ... 255 255 255]
 [255  95  44 ... 255 255 255]
 ...
 [  7   9  12 ...   7   4   0]
 [  9   3   0 ...  11   7   3]
 [141 148 154 ...  15  11   6]]"
7164,-3.5762787e-06,NORMAL-7607790-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [160  37  51 ...  32  30  26]
 [162  37  48 ...  30  29  28]
 [165  35  43 ...  26  27  29]]"
10644,-2.6404858e-05,DME-7807823-9.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 18  13  22 ...  14   8   1]
 [  8   5  15 ...  15   9   2]
 [  6   5  16 ...  17  11   4]]"
11203,-3.5762787e-07,DME-3064922-170.jpeg,"[[21 29 30 ... 23 20 18]
 [24 28 24 ... 25 21 16]
 [25 30 25 ... 31 26 19]
 ...
 [ 0  2  4 ...  2  1  0]
 [ 0  2  4 ...  2  1  0]
 [ 0  2  4 ...  2  1  0]]"
500,-3.993511e-06,NORMAL-6569286-14.jpeg,"[[ 0  3  0 ... 45 36 29]
 [ 0  3  0 ... 53 42 31]
 [ 0  2  0 ... 60 52 46]
 ...
 [ 0  0  0 ...  6  6  6]
 [ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  0  0  0]]"
18538,-6.2584877e-06,DRUSEN-2017309-1.jpeg,"[[ 5  5  9 ... 11  9  8]
 [ 3  4  9 ... 12 11  9]
 [10  9 13 ... 16 14 12]
 ...
 [ 4  5  6 ...  2  2  2]
 [ 4  5  7 ...  2  2  2]
 [ 4  6  7 ...  2  2  2]]"
10784,-1.3709068e-06,DME-3064922-22.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  2   9   5 ...  86 255 249]
 [  2   9   5 ...  86 255 249]
 [  1   9   5 ...  86 255 249]]"
14438,-8.34465e-07,DME-4884451-19.jpeg,"[[ 4 12  6 ...  8  9 10]
 [10 17  9 ... 13 13 14]
 [ 9 17  7 ... 14 14 15]
 ...
 [ 2  3  4 ...  2  2  2]
 [ 2  3  4 ...  2  2  2]
 [ 2  3  4 ...  2  2  2]]"
14775,-1.6093254e-06,DME-5143281-8.jpeg,"[[ 36  22  50 ... 255 255 255]
 [ 40  43  45 ... 255 255 255]
 [ 25  47  30 ... 255 255 255]
 ...
 [255 255 255 ...   0  47 251]
 [255 255 255 ...   5  52 254]
 [255 255 255 ...   0  36 235]]"
15163,-9.059906e-06,DME-258763-13.jpeg,"[[255 255 255 ...   0   0  38]
 [255 255 255 ...   0   0  38]
 [255 255 255 ...   0   0  38]
 ...
 [ 17  17  16 ... 255 255 255]
 [ 16  16  16 ... 255 255 255]
 [ 14  15  15 ... 255 255 255]]"
8651,-1.7285347e-06,DME-30521-73.jpeg,"[[154  19  19 ...  14  12   9]
 [147  16  20 ...  15  12   7]
 [142  14  21 ...  18  14   9]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9541,-3.0398369e-06,DME-8087608-5.jpeg,"[[ 23  34  28 ... 253 255 244]
 [ 35  38  28 ... 255 249 255]
 [ 32  20  12 ... 103  95 184]
 ...
 [  2   5   9 ...  14   0 153]
 [ 59  61  63 ...  14   0 153]
 [254 255 255 ...  14   0 153]]"
15134,-6.6161156e-06,DME-6778225-4.jpeg,"[[252 252 188 ...  44  34  24]
 [249 255 197 ...  47  41  33]
 [250 255 184 ...  38  40  36]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10288,-7.4505806e-06,DME-8602716-69.jpeg,"[[16  5 30 ... 23 19 14]
 [14  9 28 ...  8 10 10]
 [14 18 28 ...  4  8 12]
 ...
 [ 1  0  4 ...  3  3  3]
 [ 1  0  4 ...  3  3  3]
 [ 1  0  4 ...  3  3  2]]"
14696,-1.0251999e-05,DME-6716735-31.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [151   0  13 ...  27  24  21]
 [151   0  13 ...  28  24  21]
 [151   0  13 ...  28  25  21]]"
11555,-3.516674e-06,DME-4772167-17.jpeg,"[[ 1  4  9 ...  5  4  5]
 [27 21 16 ... 12  9  7]
 [29 20 12 ... 15 11  6]
 ...
 [ 1 10  7 ...  3  3  3]
 [ 1 10  7 ...  3  3  3]
 [ 1 10  6 ...  3  3  3]]"
14616,-2.0861626e-06,DME-1083927-6.jpeg,"[[ 7 72 27 ... 24 23 27]
 [ 3 56 16 ...  9  5  6]
 [ 0 17  2 ... 39 34 34]
 ...
 [ 5 11  7 ...  3  5  7]
 [ 5 11  7 ...  1  2  3]
 [ 4 11  7 ...  2  2  1]]"
19832,-7.748604e-06,DRUSEN-8549730-17.jpeg,"[[ 25  25  20 ...  25   5 155]
 [ 19  23  25 ...  21   1 152]
 [ 14  22  29 ...  18   0 150]
 ...
 [255 255 255 ...   7   2 135]
 [255 255 255 ... 200 177 247]
 [255 255 255 ... 255 246 255]]"
10376,-2.3245811e-06,DME-1896542-1.jpeg,"[[255 255 255 ...  27 225 255]
 [255 255 255 ...  27 225 255]
 [255 255 255 ...  27 225 255]
 ...
 [ 87   0   2 ... 255 255 255]
 [ 87   0   2 ... 255 255 255]
 [ 87   0   2 ... 255 255 255]]"
15001,-1.3530254e-05,DME-5607266-7.jpeg,"[[13 45 30 ... 19 13 11]
 [24 31 10 ... 25 17 13]
 [23 26 25 ... 28 18 11]
 ...
 [ 8 29 24 ...  4  5  8]
 [ 8 29 24 ...  4  5  6]
 [ 8 29 24 ...  5  4  3]]"
15347,-1.7464161e-05,DME-3346049-12.jpeg,"[[ 2  0  1 ...  1  1  1]
 [10  7  8 ...  6  5  4]
 [22 18 15 ...  9  8  7]
 ...
 [ 6  4  2 ...  2  2  2]
 [ 6  4  2 ...  2  2  2]
 [ 6  4  2 ...  2  2  2]]"
