selected_image_indices,value,selected_image_names,selected_images
14757,18.361317,DME-4884451-8.jpeg,"[[ 10  25  45 ... 255 255 255]
 [ 14  23  38 ... 249 248 251]
 [ 32  34  42 ... 255 255 255]
 ...
 [ 12  10   6 ...  10   7   4]
 [  3   1   0 ...  12   9   6]
 [152 152 151 ...  14  11   8]]"
15013,18.400522,DME-3718895-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 51  49  52 ...  39  30 155]
 [ 53  50  50 ...  39  30 156]
 [ 55  50  48 ...  39  31 156]]"
10849,18.435658,DME-3340309-17.jpeg,"[[ 0  0  0 ... 14 10  5]
 [ 0  0  0 ... 10  7  4]
 [ 0  0  0 ... 11  8  6]
 ...
 [ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  2  2  2]]"
1512,18.479397,NORMAL-8409287-5.jpeg,"[[24 21 15 ...  0  0  0]
 [19 15 12 ...  0  0  0]
 [18 10  3 ...  0  0  0]
 ...
 [ 2  3  4 ...  0  0  0]
 [ 2  3  4 ...  0  0  0]
 [ 2  3  4 ...  0  0  0]]"
13644,18.51949,DME-5215530-2.jpeg,"[[255 253 255 ... 255 255 255]
 [255 247 245 ... 255 255 255]
 [252 255 255 ... 255 255 255]
 ...
 [ 32  39  43 ...  16   1 145]
 [ 31  38  43 ...  16   1 145]
 [ 30  37  41 ...  16   1 145]]"
13768,18.556526,DME-1888479-16.jpeg,"[[ 79  44   3 ...  42  25  18]
 [ 30  43  42 ...  36  21  17]
 [ 29  37  42 ...  22  11  13]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
16346,18.60046,DRUSEN-8261063-61.jpeg,"[[255 255 255 ...   0   0 192]
 [255 255 255 ...  21  12 189]
 [255 255 255 ...  13   0 137]
 ...
 [255 255 247 ... 255 255 255]
 [255 255 247 ... 255 255 255]
 [255 255 247 ... 255 255 255]]"
10502,18.63556,DME-8602716-25.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [252  64   3 ...  20  16  12]
 [253  64   2 ...  20  17  13]
 [254  64   1 ...  22  18  14]]"
3493,18.675327,NORMAL-8112942-2.jpeg,"[[12 15 19 ... 15  9  3]
 [13 16 21 ... 14  8  2]
 [11 14 19 ... 14  8  1]
 ...
 [ 2  2  2 ...  2  1  0]
 [ 2  2  2 ...  2  1  0]
 [ 2  2  2 ...  2  1  0]]"
10769,18.71448,DME-3358004-20.jpeg,"[[ 4  1  3 ...  8  5  2]
 [15 11  9 ...  7  5  2]
 [24 19 14 ...  4  3  1]
 ...
 [ 6 11 12 ...  4  3  2]
 [ 5 10 11 ...  4  3  2]
 [ 4  9 10 ...  4  3  2]]"
10064,18.753017,DME-8602716-143.jpeg,"[[ 9  9  7 ...  0  0  0]
 [10  7 12 ...  0  0  0]
 [ 7  4 15 ...  0  0  0]
 ...
 [20 24 25 ...  0  0  0]
 [20 24 25 ...  0  0  0]
 [21 24 24 ...  0  0  0]]"
1803,18.795595,NORMAL-9935090-5.jpeg,"[[ 28  37  14 ... 255 255 255]
 [ 21  32  14 ... 255 255 255]
 [ 14  28  19 ... 255 255 255]
 ...
 [255 255 255 ...   2  95 255]
 [255 255 255 ...   2  95 255]
 [255 255 255 ...   2  95 255]]"
6258,18.83655,NORMAL-7928636-2.jpeg,"[[  1   4   0 ...  46  12   6]
 [  0   3   0 ...  61  30  28]
 [  0   2   1 ...  81  49  46]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
22276,18.87492,DRUSEN-7154222-1.jpeg,"[[255 255 255 ...  15  16  17]
 [255 255 255 ...  21  21  22]
 [255 255 255 ...  21  20  19]
 ...
 [  4   5   7 ... 255 255 255]
 [  4   6   7 ... 255 255 255]
 [  5   6   7 ... 255 255 255]]"
17962,18.91568,DRUSEN-8549730-80.jpeg,"[[ 3  6  8 ...  5 11 15]
 [11 17 20 ...  7 14 19]
 [ 4 13 18 ...  8 15 20]
 ...
 [12  9  8 ...  2  3  5]
 [11 10  8 ...  2  2  3]
 [11 10  9 ...  1  1  1]]"
23494,18.953886,DRUSEN-7159021-1.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255 253 254 ...  15  15  16]
 [255 253 254 ...  16  16  17]
 [255 253 254 ...  18  18  18]]"
12264,18.9894,DME-682285-38.jpeg,"[[20 34 35 ... 10  9  8]
 [19 33 34 ...  4  5  6]
 [18 32 33 ...  5  8 11]
 ...
 [ 2  3  4 ...  2  2  2]
 [ 2  3  4 ...  2  2  2]
 [ 2  3  4 ...  2  2  2]]"
9744,19.032482,DME-9939654-33.jpeg,"[[13  7 13 ... 14 16 22]
 [ 9  4 13 ... 34 27 22]
 [ 4  1 12 ... 31 16  4]
 ...
 [ 3  7  6 ... 24 21 18]
 [ 3  6  5 ... 24 21 18]
 [ 3  6  3 ... 24 21 18]]"
1621,19.070698,NORMAL-4405301-7.jpeg,"[[ 0  4  0 ... 15 11  5]
 [ 0  3  0 ...  8  7  7]
 [ 0  1  0 ... 22 21 20]
 ...
 [ 1  0  0 ... 10 12 14]
 [ 1  0  0 ...  8 10 12]
 [ 1  0  0 ...  5  8 10]]"
20104,19.113049,DRUSEN-5486195-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 30  20  21 ...  10  12   5]
 [ 18  13  21 ...  11  13   5]
 [  3   5  20 ...  13  15   7]]"
12903,19.144705,DME-778975-30.jpeg,"[[29 36 39 ... 27 14  3]
 [33 34 35 ... 22 11  2]
 [36 31 30 ... 17  8  1]
 ...
 [ 4  8 12 ...  1  1  1]
 [ 3  7 10 ...  1  1  1]
 [ 3  5  7 ...  1  1  1]]"
8127,19.187666,DME-4119721-24.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 44  25  28 ...  23  19  14]
 [ 34  15  19 ...  24  20  15]
 [ 26   7  11 ...  26  22  17]]"
13576,19.231047,DME-3289980-5.jpeg,"[[ 8 13 16 ...  7  4  1]
 [ 9 15 18 ...  7  5  2]
 [10 16 20 ...  8  5  3]
 ...
 [ 0  0  0 ...  3  2  1]
 [ 0  0  0 ...  3  2  1]
 [ 0  0  0 ...  3  2  1]]"
1856,19.26889,NORMAL-8994356-8.jpeg,"[[ 0 14 31 ...  5  2  0]
 [ 0 14 32 ...  5  2  0]
 [ 0 13 32 ...  5  3  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
13680,19.306925,DME-2493975-1.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 13  14  15 ...  14   7  16]
 [ 15  15  15 ...   0   2  34]
 [ 16  16  16 ...  11  28  88]]"
16531,19.344175,DRUSEN-8023853-48.jpeg,"[[ 2 10  3 ...  8  8  7]
 [ 1 10  9 ...  8  7  6]
 [ 3  9 10 ... 13 12 10]
 ...
 [ 1  2  4 ...  4  4  4]
 [ 1  2  4 ...  3  3  3]
 [ 1  2  3 ...  2  2  2]]"
8091,19.384024,DME-4819732-2.jpeg,"[[ 5 17 17 ... 10  6  4]
 [ 6 11 17 ... 11 10 12]
 [18 11 16 ...  9  9 14]
 ...
 [ 1  4  3 ...  3  5  7]
 [ 1  4  3 ...  3  5  7]
 [ 1  4  3 ...  3  5  7]]"
8032,19.425802,DME-9934024-3.jpeg,"[[ 39  54  77 ... 255 255 255]
 [ 54  46  52 ... 255 255 255]
 [ 51  42  39 ... 255 255 255]
 ...
 [255 255 255 ...  16  18 152]
 [255 255 255 ...  16  18 152]
 [255 255 255 ...  16  18 152]]"
11072,19.460188,DME-408201-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  8   7   9 ... 255 255 255]
 [  6   7  11 ... 255 255 255]
 [  4   7  13 ... 255 255 255]]"
18051,19.503141,DRUSEN-8549730-73.jpeg,"[[29 14 28 ... 15 16 17]
 [30 10 18 ... 25 23 20]
 [29  6  6 ... 25 20 15]
 ...
 [ 3  5  7 ...  6  6  5]
 [ 3  5  7 ...  6  7  7]
 [ 3  5  7 ...  5  7  9]]"
15080,19.54104,DME-1888479-28.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 27  11  12 ...   9   7   4]
 [ 20   6   7 ...   8   6   4]
 [ 15   2   5 ...   6   5   3]]"
10071,19.578775,DME-8602716-128.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 49  43  39 ...  16   6 143]
 [ 47  41  37 ...  17   7 142]
 [ 44  38  35 ...  20   8 141]]"
17809,19.6167,DRUSEN-9000010-2.jpeg,"[[40 56 67 ... 16  7  1]
 [57 63 65 ... 11  3  0]
 [53 56 65 ...  7  1  0]
 ...
 [ 2  5  6 ...  2  1  0]
 [ 2  4  6 ...  2  1  0]
 [ 2  4  5 ...  2  1  0]]"
8934,19.656616,DME-8889771-58.jpeg,"[[ 19  29  34 ...  18  13  10]
 [ 16  19  26 ...  22  16  13]
 [  8   3  12 ...  18   9   4]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
898,19.695135,NORMAL-8603193-30.jpeg,"[[17 27 81 ...  6  1  0]
 [32  3 34 ... 24 17  9]
 [72  4  1 ... 21 13  4]
 ...
 [ 3  4  6 ...  5  4  3]
 [ 3  4  5 ...  4  4  3]
 [ 3  3  4 ...  3  2  1]]"
12293,19.73208,DME-7680244-16.jpeg,"[[18 12  3 ...  5 10 16]
 [ 8  9 21 ...  6 10 15]
 [ 0  7 36 ...  5  7 11]
 ...
 [ 0  8  5 ...  5  4  3]
 [ 0  8  5 ...  5  4  3]
 [ 0  9  5 ...  5  4  3]]"
21110,19.773598,DRUSEN-8549730-5.jpeg,"[[12  3 13 ...  2  2  1]
 [14  6 14 ...  2  1  1]
 [17 10 13 ...  4  3  2]
 ...
 [ 3  4  6 ...  2  2  2]
 [ 3  4  6 ...  2  2  2]
 [ 2  4  5 ...  2  2  2]]"
9187,19.811134,DME-3464701-10.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 14  21  13 ...   0 194 253]
 [ 24  32  23 ...   0 194 253]
 [ 31  40  32 ...   0 194 253]]"
23656,19.847591,DRUSEN-7572931-6.jpeg,"[[250 255 253 ... 255 255 255]
 [ 82 158 214 ... 255 255 255]
 [ 13  19  21 ... 255 255 255]
 ...
 [  6   3   1 ...   4   4   3]
 [  6   2   0 ...   9   9   8]
 [  5   1   0 ...  12  12  12]]"
12407,19.888462,DME-778975-31.jpeg,"[[29 36 39 ... 27 14  3]
 [33 34 35 ... 22 11  2]
 [36 31 30 ... 17  8  1]
 ...
 [ 4  8 12 ...  1  1  1]
 [ 3  7 10 ...  1  1  1]
 [ 3  5  7 ...  1  1  1]]"
334,19.927423,NORMAL-5437333-53.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  5  16  14 ...   8   7   5]
 [  6  17  15 ...   9   8   7]
 [  8  17  16 ...   9   9   8]]"
9402,19.964502,DME-4658666-21.jpeg,"[[33 55 60 ... 54 43 31]
 [32 53 56 ... 61 51 40]
 [27 47 51 ... 43 38 32]
 ...
 [ 8 11 11 ...  6  6  6]
 [ 7 10 10 ...  5  5  5]
 [ 7  9  9 ...  4  4  4]]"
10911,20.007458,DME-7843891-6.jpeg,"[[ 18  23  63 ...  34  77 255]
 [ 63  47  32 ...  24  67 255]
 [ 89  76  21 ...  17  56 252]
 ...
 [  9  15  24 ...  11  60 242]
 [196 199 203 ... 202 197 255]
 [255 255 255 ... 255 241 255]]"
1170,20.042349,NORMAL-5345733-8.jpeg,"[[251 255 255 ... 255 255 255]
 [254 255 255 ... 255 255 255]
 [254 252 253 ... 255 255 255]
 ...
 [  0  11  11 ...   0  10   7]
 [  3  14  13 ...   1  11   8]
 [  6  17  15 ...   3  12   9]]"
14496,20.085411,DME-4658666-11.jpeg,"[[60 17 21 ...  7  5  7]
 [45 18 16 ... 17 12 11]
 [36 28 12 ... 21 16 14]
 ...
 [10  5 10 ...  1  1  1]
 [10  5 10 ...  2  2  2]
 [10  6 11 ...  3  3  3]]"
22277,20.126656,DRUSEN-8074563-14.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 10  12  14 ...  15  13  10]
 [ 15  17  18 ...  10   7   4]
 [ 17  19  20 ...   6   4   1]]"
21778,20.162,DRUSEN-9000010-14.jpeg,"[[25 30 32 ...  0  0  0]
 [23 29 32 ...  0  0  0]
 [21 28 32 ...  0  0  0]
 ...
 [ 4  3  2 ...  0  0  0]
 [ 4  3  2 ...  0  0  0]
 [ 4  3  2 ...  0  0  0]]"
14500,20.203918,DME-8923368-7.jpeg,"[[204  12  29 ... 255 255 255]
 [199  25  24 ... 255 255 255]
 [194  46  28 ... 255 255 255]
 ...
 [255 255 255 ... 252 254 255]
 [255 255 255 ... 252 254 255]
 [255 255 255 ... 252 254 255]]"
12465,20.237122,DME-7675318-5.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 52  64  66 ...  11  49 254]
 [ 50  61  61 ...  11  49 254]
 [ 47  57  56 ...  11  49 254]]"
14212,20.276333,DME-4428613-10.jpeg,"[[ 9 10 17 ... 21 13  4]
 [12 15 23 ... 16 10  3]
 [16 17 31 ... 12  8  3]
 ...
 [ 8  3  7 ...  3  2  1]
 [ 8  3  7 ...  3  2  1]
 [ 8  3  7 ...  3  2  1]]"
19364,20.314754,DRUSEN-609387-14.jpeg,"[[ 68  19  19 ...  17  14   9]
 [ 57  15  21 ...  14  13  11]
 [ 49  13  21 ...   9   9  10]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
11682,20.354786,DME-9721607-87.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 12  23  34 ...  28  26  24]
 [  9  25  36 ...  22  20  19]
 [  5  28  38 ...  19  17  16]]"
2280,20.39397,NORMAL-8957096-22.jpeg,"[[ 0 47 77 ...  4  6  7]
 [ 2 53 83 ...  2  3  5]
 [ 4 60 89 ...  4  6  8]
 ...
 [ 0  0  1 ...  9  6  4]
 [ 0  0  1 ...  7  4  2]
 [ 0  0  0 ...  5  2  0]]"
8701,20.429361,DME-5328738-4.jpeg,"[[245 253 253 ... 255 255 255]
 [255 232 255 ... 255 255 255]
 [185 132 238 ... 255 255 255]
 ...
 [149   3  16 ...  19  19  19]
 [149   3  16 ...  19  19  19]
 [149   4  17 ...  19  19  19]]"
9395,20.469461,DME-4940184-7.jpeg,"[[19 26 19 ... 14 10  4]
 [20 26 19 ... 19 14  7]
 [30 33 22 ... 23 16  7]
 ...
 [12  8  2 ...  3  2  1]
 [10  7  1 ...  3  2  1]
 [ 9  5  0 ...  3  2  1]]"
12345,20.507872,DME-4826882-2.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 19  15  25 ...  19   9 143]
 [ 15  11  23 ...  19   9 143]
 [ 10   7  21 ...  19   9 143]]"
20910,20.544697,DRUSEN-2185112-14.jpeg,"[[27  6  8 ... 15 14 12]
 [24 11 17 ... 12 11 10]
 [13 10 21 ... 11 11 12]
 ...
 [ 5  4  3 ...  1  1  1]
 [ 5  4  3 ...  1  1  1]
 [ 5  3  3 ...  1  1  1]]"
12329,20.58366,DME-9867791-6.jpeg,"[[251 255 254 ...   7  14  17]
 [245 246 255 ...  16  21  22]
 [255 218 230 ...  21  22  21]
 ...
 [146   2   3 ...   0   0   0]
 [146   2   3 ... 201 201 201]
 [146   2   3 ... 252 252 252]]"
484,20.623516,NORMAL-5853049-20.jpeg,"[[ 6  9  2 ...  8 12  7]
 [10 14 30 ... 10 14  8]
 [16 14 43 ... 16 20 14]
 ...
 [ 6  3 11 ...  6  5  4]
 [ 9  4  8 ...  7  5  4]
 [15  7  7 ...  8  5  3]]"
17376,20.66403,DRUSEN-4343867-14.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 20  15  12 ...   6   7 141]
 [ 16  16  11 ...  10  11 144]
 [ 13  17  11 ...  14  15 148]]"
909,20.702269,NORMAL-8907654-14.jpeg,"[[ 42  41  29 ... 255 255 255]
 [ 36  42  36 ... 255 255 255]
 [ 36  45  41 ... 255 255 255]
 ...
 [255 255 255 ...  12 229 255]
 [255 255 255 ...  12 229 255]
 [255 255 255 ...  12 229 255]]"
8356,20.738424,DME-5223925-35.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  5  10   2 ...   5   5   4]
 [  7  13   4 ...   6   5   4]
 [  9  15   6 ...   6   5   4]]"
5130,20.777395,NORMAL-8499406-4.jpeg,"[[ 33  78  61 ...  36 192 255]
 [ 58  75  38 ...  24 205 247]
 [ 43  68  32 ...  16 208 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10675,20.821535,DME-6704343-6.jpeg,"[[29 19 12 ...  8  5  2]
 [29 30 28 ... 10  7  3]
 [25 39 43 ... 12  9  5]
 ...
 [10 12 10 ...  0  0  0]
 [ 8 10  8 ...  0  0  0]
 [ 6  7  5 ...  0  0  0]]"
1793,20.851177,NORMAL-4111396-26.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [190   1   2 ...  13   4  90]
 [190   1   2 ...  14   4  90]
 [190   1   2 ...  16   6  91]]"
12162,20.892315,DME-3064922-192.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 14  16  15 ...  16  11   8]
 [ 12  13  12 ...  14   9   6]
 [ 10  11  10 ...  12   7   4]]"
11035,20.937435,DME-3101737-1.jpeg,"[[12  6 16 ...  1  2  5]
 [ 5 11 19 ... 13 13 14]
 [10 10 13 ... 12 12 12]
 ...
 [ 7  4  4 ... 10  9  8]
 [ 6  3  3 ...  9  9  8]
 [ 5  2  2 ...  8  7  6]]"
1309,20.972847,NORMAL-7153204-19.jpeg,"[[ 0  3 24 ... 28 30  6]
 [47 36 24 ... 30 33 11]
 [61 71 44 ... 24 30 10]
 ...
 [18 18 29 ...  4  4  4]
 [17 16 26 ...  4  4  4]
 [15 13 21 ...  4  4  3]]"
20388,21.014984,DRUSEN-8086850-13.jpeg,"[[255 255 255 ... 255 255 249]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 250 248 252]
 ...
 [146   1   1 ...   3   3   3]
 [146   1   1 ...   3   3   3]
 [146   1   1 ...   3   3   3]]"
20434,21.052357,DRUSEN-5760454-17.jpeg,"[[145 156 150 ...  12  12  12]
 [154 164 158 ...  12  12  12]
 [159 168 160 ...  11  11  10]
 ...
 [  0   3   4 ...   1   1   1]
 [  0   3   5 ...   1   1   1]
 [  0   3   5 ...   1   1   1]]"
8690,21.092566,DME-8851193-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 12  11  15 ...  18  16  14]
 [ 13  11  16 ...  16  14  11]
 [ 14  12  17 ...  15  12   9]]"
10495,21.135386,DME-5434248-16.jpeg,"[[ 24  24  37 ...  26  16   3]
 [ 32  40  53 ...  40  30  20]
 [ 53  41  36 ...  49  40  30]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10431,21.171131,DME-4388412-5.jpeg,"[[ 0  0  1 ... 19 16 13]
 [ 0  0  0 ... 19 15 10]
 [ 0  1  0 ... 21 16  9]
 ...
 [ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  2  2  2]]"
6246,21.210514,NORMAL-7570194-4.jpeg,"[[15 19 25 ... 11  7  3]
 [12 18 21 ... 15 11  6]
 [12 20 20 ... 15 10  5]
 ...
 [ 1  6  4 ...  4  4  4]
 [ 0  6  3 ...  4  4  4]
 [ 0  5  2 ...  4  4  4]]"
8737,21.250942,DME-9939654-17.jpeg,"[[18 14 25 ...  0  0  0]
 [46 53 37 ...  0  0  0]
 [90 40 40 ...  0  0  0]
 ...
 [10 14 15 ...  0  0  0]
 [13 15 13 ...  0  0  0]
 [ 9  9  4 ...  0  0  0]]"
7469,21.291323,NORMAL-3676009-29.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 14   7  10 ...  18  10 145]
 [ 17  12  14 ...  16   8 145]
 [ 21  18  20 ...  12   6 145]]"
17692,21.328703,DRUSEN-9000010-1.jpeg,"[[ 8 16 24 ... 25 23 20]
 [ 2 13 23 ... 27 25 21]
 [ 0 10 21 ... 23 22 20]
 ...
 [ 1  1  1 ...  0  0  0]
 [ 2  1  1 ...  1  1  1]
 [ 2  2  2 ...  2  2  2]]"
12130,21.37077,DME-4119721-28.jpeg,"[[254 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 20  23  17 ...  20  15   8]
 [ 22  26  20 ...  13   9   4]
 [ 24  29  23 ...   6   3   0]]"
16062,21.408442,DRUSEN-5760454-19.jpeg,"[[ 1  4  7 ...  0  0  1]
 [ 0  3  6 ...  4  4  5]
 [ 0  3  6 ...  6  6  6]
 ...
 [ 0 12 24 ...  8  9 10]
 [ 0 12 24 ... 10 10 11]
 [ 0 12 24 ... 12 12 12]]"
12334,21.454365,DME-7767265-4.jpeg,"[[ 21  17  19 ...  84  81  20]
 [ 41  14  37 ...  93  88  25]
 [ 42  38  55 ... 102  93  29]
 ...
 [  8   3  12 ...   3   2   1]
 [ 11   4  11 ...   3   2   1]
 [ 16   5   9 ...   3   3   2]]"
8313,21.486893,DME-7594641-6.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  4  18  12 ...  19   8  10]
 [ 12  21  13 ...  19   8  10]
 [ 24  23  13 ...  19   8  10]]"
17853,21.529236,DRUSEN-8074563-13.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 10  12  14 ...  15  13  10]
 [ 15  17  18 ...  10   7   4]
 [ 17  19  20 ...   6   4   1]]"
5098,21.562643,NORMAL-4949902-25.jpeg,"[[253 254 255 ... 255 251 252]
 [246 251 255 ... 255 252 252]
 [255 248 252 ... 255 255 255]
 ...
 [148   3  14 ...   8   6   4]
 [147   1  12 ...   8   6   4]
 [147   0   8 ...   8   6   4]]"
6435,21.605375,NORMAL-9226319-1.jpeg,"[[ 0 11  1 ...  7  6  5]
 [ 2 12  4 ... 12  9  6]
 [ 2 10  6 ... 17 13  7]
 ...
 [ 4  4  4 ...  0  0  0]
 [ 3  4  4 ...  0  0  0]
 [ 3  3  3 ...  0  0  0]]"
15369,21.648573,DME-9867791-15.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [147   1  11 ...   7   7   7]
 [148   1  11 ...   7   7   7]
 [150   2  10 ...   7   7   7]]"
8894,21.684435,DME-9939654-1.jpeg,"[[ 0  0 18 ... 40 23  9]
 [ 7  4  4 ... 29 19 11]
 [ 1 30 30 ... 25 20 17]
 ...
 [ 5  8 12 ...  5  4  3]
 [ 4  6 10 ...  5  4  3]
 [ 4  5  7 ...  5  4  3]]"
12483,21.720755,DME-682285-29.jpeg,"[[51 15  0 ... 54 34 19]
 [43 13  1 ... 30 16  8]
 [33 15  7 ... 50 35 25]
 ...
 [ 5  8 11 ...  9  7  4]
 [ 4  7 10 ...  8  6  4]
 [ 2  6  9 ...  6  5  3]]"
15221,21.75867,DME-3542808-62.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 33  37  30 ...  13  17 153]
 [ 22  31  24 ...   6  10 146]
 [ 12  28  20 ...   2   5 142]]"
15874,21.805902,DME-8019418-58.jpeg,"[[20 32 10 ... 29 25 20]
 [20 22 14 ... 58 51 42]
 [20 11 20 ... 61 51 39]
 ...
 [ 4  5  7 ...  3  2  1]
 [ 3  5  6 ...  3  3  2]
 [ 2  3  5 ...  5  4  4]]"
7165,21.841736,NORMAL-9372714-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 39  38  42 ...  24  12 145]
 [ 41  40  43 ...  25  13 146]
 [ 43  42  45 ...  26  14 147]]"
9603,21.883043,DME-3346049-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 10   7  17 ...  16   8 146]
 [ 13  12  19 ...  15   8 145]
 [ 14  19  22 ...  14   6 144]]"
15006,21.914253,DME-2630113-62.jpeg,"[[255 250 246 ...  15  57 255]
 [253 255 255 ...   9  53 254]
 [251 255 255 ...   4  49 252]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
12815,21.953207,DME-5178244-8.jpeg,"[[255 255 255 ... 252 254 255]
 [250 249 253 ... 255 255 255]
 [255 255 245 ... 255 255 255]
 ...
 [253 142   5 ... 240 254 255]
 [254 143   6 ... 240 254 255]
 [255 144   7 ... 240 254 255]]"
10616,21.994942,DME-4632633-3.jpeg,"[[ 23  17  21 ... 249 255 254]
 [ 22  17  23 ... 251 255 255]
 [ 24  18  21 ... 137 187 255]
 ...
 [255 255 255 ... 221 254 255]
 [255 255 255 ... 221 254 255]
 [255 255 255 ... 221 254 255]]"
13138,22.031992,DME-3441556-97.jpeg,"[[34 25  4 ... 42 31 39]
 [40 47 20 ... 26 12 16]
 [34 63 55 ... 27  9  7]
 ...
 [16 14 11 ...  5  3  1]
 [14 12 10 ...  5  3  1]
 [12 11  9 ...  5  3  1]]"
13943,22.070305,DME-3464701-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 30  41  35 ...  40  22 161]
 [ 29  32  21 ...  35  15 153]
 [ 28  22   4 ...  41  17 153]]"
14534,22.107277,DME-7763916-115.jpeg,"[[ 25  42  57 ...   2  52 255]
 [ 39  18  48 ...   1  51 255]
 [ 19   0  29 ...   0  50 254]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
