selected_image_indices,value,selected_image_names,selected_images
14496,0.03733533,DME-4658666-11.jpeg,"[[60 17 21 ...  7  5  7]
 [45 18 16 ... 17 12 11]
 [36 28 12 ... 21 16 14]
 ...
 [10  5 10 ...  1  1  1]
 [10  5 10 ...  2  2  2]
 [10  6 11 ...  3  3  3]]"
13644,0.037308015,DME-5215530-2.jpeg,"[[255 253 255 ... 255 255 255]
 [255 247 245 ... 255 255 255]
 [252 255 255 ... 255 255 255]
 ...
 [ 32  39  43 ...  16   1 145]
 [ 31  38  43 ...  16   1 145]
 [ 30  37  41 ...  16   1 145]]"
11850,0.037302237,DME-8130267-16.jpeg,"[[254 255 236 ... 255 255 255]
 [254 255 236 ... 255 255 255]
 [254 255 236 ... 255 255 255]
 ...
 [255 255 255 ...  12  13  15]
 [255 255 255 ...  12  13  15]
 [255 255 255 ...  13  14  15]]"
15369,0.037287667,DME-9867791-15.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [147   1  11 ...   7   7   7]
 [148   1  11 ...   7   7   7]
 [150   2  10 ...   7   7   7]]"
2951,0.0372698,NORMAL-7016158-19.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  7   8   9 ...   6   6   6]
 [  7   7   8 ...   5   5   5]
 [  5   6   6 ...   4   4   4]]"
11558,0.037250794,DME-8523028-2.jpeg,"[[ 0  7 11 ...  7  5  3]
 [ 2  0  8 ...  3  5  7]
 [ 4  0  7 ...  3  9 16]
 ...
 [ 0  4  3 ...  3  3  3]
 [ 0  4  3 ...  3  3  3]
 [ 0  4  3 ...  3  3  3]]"
10064,0.03722591,DME-8602716-143.jpeg,"[[ 9  9  7 ...  0  0  0]
 [10  7 12 ...  0  0  0]
 [ 7  4 15 ...  0  0  0]
 ...
 [20 24 25 ...  0  0  0]
 [20 24 25 ...  0  0  0]
 [21 24 24 ...  0  0  0]]"
1621,0.037218206,NORMAL-4405301-7.jpeg,"[[ 0  4  0 ... 15 11  5]
 [ 0  3  0 ...  8  7  7]
 [ 0  1  0 ... 22 21 20]
 ...
 [ 1  0  0 ... 10 12 14]
 [ 1  0  0 ...  8 10 12]
 [ 1  0  0 ...  5  8 10]]"
21006,0.03718893,DRUSEN-8549730-7.jpeg,"[[32 18 18 ...  5 11 13]
 [35 18 15 ...  6 12 13]
 [22 14 17 ...  8 12 12]
 ...
 [ 4  7 11 ...  6  5  5]
 [ 6  7  8 ...  5  3  3]
 [10  7  4 ...  3  2  1]]"
13136,0.037172828,DME-910956-1.jpeg,"[[15 15 15 ...  6  6  5]
 [11 12 12 ... 10  7  4]
 [14 15 15 ... 15 10  4]
 ...
 [ 1  4  5 ...  2  2  2]
 [ 1  4  5 ...  2  2  2]
 [ 1  5  5 ...  2  2  2]]"
12345,0.0371623,DME-4826882-2.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 19  15  25 ...  19   9 143]
 [ 15  11  23 ...  19   9 143]
 [ 10   7  21 ...  19   9 143]]"
8299,0.03712805,DME-3483651-33.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  2  10  27 ...  14   0 144]
 [  4   9  24 ...  14   0 144]
 [  7   8  19 ...  14   0 144]]"
14849,0.03712549,DME-3464701-9.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 31  31  32 ...  13  15  16]
 [ 35  28  24 ...   8   8   8]
 [ 41  27  17 ...  11  10   7]]"
14746,0.037082642,DME-4593478-1.jpeg,"[[ 4 15 12 ... 15 15 15]
 [ 0  6 13 ... 12 11 10]
 [ 9  5 18 ... 12 11  8]
 ...
 [ 3  4  5 ...  6  5  4]
 [ 3  4  5 ...  4  3  2]
 [ 3  4  5 ...  2  1  0]]"
17537,0.037073985,DRUSEN-3276918-1.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 12  11   9 ...  11   4   0]
 [ 12  11   9 ...  11   4   0]
 [ 12  11   9 ...  11   4   0]]"
20130,0.03706836,DRUSEN-9059831-8.jpeg,"[[254 241 255 ...  37  46   7]
 [245 207 223 ...  75  70  24]
 [244 136 109 ...  53  50  22]
 ...
 [253  62  11 ...  17  17  17]
 [252  60   8 ...   7   7   7]
 [254  61   8 ... 154 154 154]]"
15943,0.03705222,DME-5559763-17.jpeg,"[[255 255 255 ...  21  19  16]
 [255 255 255 ...  25  20  14]
 [255 255 255 ...  19  15   8]
 ...
 [ 15  15  19 ...   0   3   4]
 [ 15  14  18 ...  71 135 198]
 [ 15  13  16 ... 254 255 255]]"
11972,0.037035707,DME-30521-22.jpeg,"[[  0   3   1 ... 196 203 201]
 [  0   3   0 ... 214 205 191]
 [  2   2   0 ... 210 185 159]
 ...
 [  3   2   0 ...   1   1   1]
 [  2   2   0 ...   1   1   1]
 [  0   1   0 ...   1   1   1]]"
19532,0.03702715,DRUSEN-1094282-15.jpeg,"[[17 13 13 ... 10  8  7]
 [19 15 15 ...  6  5  3]
 [21 17 16 ... 10  7  5]
 ...
 [ 2  5  5 ...  3  3  3]
 [ 2  5  5 ...  3  3  3]
 [ 2  5  5 ...  3  3  3]]"
15233,0.037012532,DME-5006393-9.jpeg,"[[255 255 255 ...  33  19  13]
 [255 255 255 ...  35  20  11]
 [255 255 255 ...  26  12   2]
 ...
 [ 20   9  11 ... 255 255 255]
 [ 20   6   7 ... 255 255 255]
 [ 20   3   2 ... 255 255 255]]"
2655,0.03697076,NORMAL-9655558-20.jpeg,"[[ 28  26  26 ...  19  13   5]
 [ 20  20  26 ...  24  19  13]
 [ 19  13  11 ...  19  16  11]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9509,0.036965095,DME-8019418-38.jpeg,"[[ 3  3  9 ... 12  7  3]
 [ 0  1 10 ...  7  5  5]
 [ 0  1 13 ...  9  9  8]
 ...
 [ 3  5  8 ...  4  4  4]
 [ 1  3  6 ...  4  4  4]
 [ 0  1  4 ...  4  4  4]]"
15931,0.03694987,DME-7591008-7.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0   4  10 ...   9   7 149]
 [  3   8  14 ...   9   7 148]
 [  7  13  20 ...   8   7 148]]"
10674,0.036937945,DME-4792882-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254  56   0 ...  10   6   2]
 [255  57   0 ...  10   7   2]
 [255  58   2 ...  10   7   3]]"
11567,0.03693,DME-5225805-33.jpeg,"[[ 25  28  15 ... 255 255 255]
 [ 12  10  12 ... 255 255 255]
 [ 14   3  16 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10404,0.036892623,DME-7675318-8.jpeg,"[[ 23  39  39 ...  15  28  13]
 [ 51  52  60 ...   8  20   4]
 [ 65  55  76 ...   5  17   0]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
14534,0.036889613,DME-7763916-115.jpeg,"[[ 25  42  57 ...   2  52 255]
 [ 39  18  48 ...   1  51 255]
 [ 19   0  29 ...   0  50 254]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10640,0.03687864,DME-9867791-2.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 52  57  55 ...  25  62 255]
 [ 58  64  60 ...  25  62 255]
 [ 65  71  66 ...  25  62 255]]"
23595,0.036864795,DRUSEN-8549730-89.jpeg,"[[17 22 23 ... 28 18  6]
 [39 16 24 ... 16 12  7]
 [23 20 40 ...  9  9 10]
 ...
 [ 6  9 11 ...  6  4  2]
 [ 4  7  9 ...  7  5  3]
 [ 2  4  6 ...  8  6  4]]"
7026,0.036854755,NORMAL-4778166-1.jpeg,"[[139   3  11 ...   5 145 251]
 [141   4  11 ...   2 148 253]
 [142   6  12 ...   1 153 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9873,0.036842532,DME-4826882-5.jpeg,"[[31  0  4 ...  0  9 19]
 [44  8  9 ... 13 14 15]
 [ 1 11 39 ... 24 18 11]
 ...
 [ 3  4  5 ...  6  5  2]
 [ 1  2  3 ...  6  5  4]
 [ 0  0  1 ...  5  5  6]]"
20300,0.036840998,DRUSEN-5851527-3.jpeg,"[[29 34 27 ...  7 12 19]
 [48 34 24 ... 17 18 19]
 [32 23 19 ... 22 22 21]
 ...
 [11 12 10 ...  5  7  9]
 [ 8 12 12 ...  6  8 10]
 [ 4 11 14 ...  7  9 11]]"
19395,0.03681563,DRUSEN-8086850-224.jpeg,"[[  5  22  16 ... 255 255 255]
 [ 29  38  15 ... 255 255 255]
 [ 51  38   5 ... 255 255 255]
 ...
 [255 255 255 ...  10   9   7]
 [255 255 255 ...   9   8   6]
 [255 255 255 ...   8   6   4]]"
8313,0.036788784,DME-7594641-6.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  4  18  12 ...  19   8  10]
 [ 12  21  13 ...  19   8  10]
 [ 24  23  13 ...  19   8  10]]"
21355,0.036784697,DRUSEN-8074563-15.jpeg,"[[255 255 255 ...  10  10   9]
 [255 255 255 ...  20  17  13]
 [255 255 255 ...  25  19  10]
 ...
 [  7  14  17 ...  12  69 112]
 [  5  10  12 ... 203 238 255]
 [  3   4   6 ... 248 255 255]]"
8894,0.0367792,DME-9939654-1.jpeg,"[[ 0  0 18 ... 40 23  9]
 [ 7  4  4 ... 29 19 11]
 [ 1 30 30 ... 25 20 17]
 ...
 [ 5  8 12 ...  5  4  3]
 [ 4  6 10 ...  5  4  3]
 [ 4  5  7 ...  5  4  3]]"
23939,0.03677752,DRUSEN-5760454-20.jpeg,"[[ 1  4  7 ...  2  2  3]
 [ 0  3  6 ...  6  6  6]
 [ 0  3  6 ...  7  7  8]
 ...
 [ 0 11 25 ... 15 14 13]
 [ 0 11 25 ... 17 16 15]
 [ 0 11 25 ... 19 18 17]]"
16841,0.036758475,DRUSEN-8023853-9.jpeg,"[[ 24  20  35 ...  30  21  15]
 [ 33  21  27 ...  11   3   0]
 [ 37  20  19 ...  13   5   0]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
13194,0.036753066,DME-6798210-59.jpeg,"[[255 246 254 ... 255 255 255]
 [225 255 253 ... 255 255 255]
 [ 70 132 113 ... 255 255 255]
 ...
 [ 28   0  10 ...  23  48  20]
 [ 34   2  15 ...  13  39  12]
 [ 39   9  18 ...   3  31   7]]"
500,0.036736984,NORMAL-6569286-14.jpeg,"[[ 0  3  0 ... 45 36 29]
 [ 0  3  0 ... 53 42 31]
 [ 0  2  0 ... 60 52 46]
 ...
 [ 0  0  0 ...  6  6  6]
 [ 0  0  0 ...  2  2  2]
 [ 0  0  0 ...  0  0  0]]"
11290,0.03672821,DME-8021831-28.jpeg,"[[18 55  4 ... 14 12  9]
 [44 52 18 ... 15 14 11]
 [56 33 22 ... 14 13 11]
 ...
 [ 4  5  5 ...  3  2  1]
 [ 3  4  5 ...  3  2  1]
 [ 1  2  4 ...  3  2  1]]"
10558,0.0367153,DME-531019-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [250 255 249 ... 255 255 255]
 [249 255 251 ... 255 255 255]
 [250 255 253 ... 255 255 255]]"
12455,0.036699113,DME-7933226-1.jpeg,"[[36 44 38 ... 32 37 40]
 [24 33 36 ... 40 35 29]
 [35 34 24 ... 62 49 34]
 ...
 [ 4  8  8 ... 10  9  9]
 [ 8 11 10 ...  7  7  6]
 [12 13 12 ...  4  4  3]]"
8934,0.036680803,DME-8889771-58.jpeg,"[[ 19  29  34 ...  18  13  10]
 [ 16  19  26 ...  22  16  13]
 [  8   3  12 ...  18   9   4]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
7457,0.036659114,NORMAL-7744985-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  0  13  28 ...  37  34  31]
 [  9  19  29 ...  38  35  32]
 [ 20  26  30 ...  39  36  33]]"
5486,0.036657114,NORMAL-3484358-6.jpeg,"[[  0   0   5 ...  14 203 255]
 [  0   0   5 ...  12 201 255]
 [  0   0   6 ...   8 198 254]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
10769,0.0366336,DME-3358004-20.jpeg,"[[ 4  1  3 ...  8  5  2]
 [15 11  9 ...  7  5  2]
 [24 19 14 ...  4  3  1]
 ...
 [ 6 11 12 ...  4  3  2]
 [ 5 10 11 ...  4  3  2]
 [ 4  9 10 ...  4  3  2]]"
13520,0.03663043,DME-8266663-3.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254 254 255 ...   9  14  15]
 [255 254 255 ...   9  14  15]
 [255 254 255 ...   9  14  15]]"
19502,0.03662046,DRUSEN-8261063-32.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [254 255 136 ...  12  11  10]
 [253 255 136 ...  10   9   8]
 [253 255 136 ...   8   7   6]]"
5435,0.03660547,NORMAL-4325652-33.jpeg,"[[  1  69 139 ... 255 255 255]
 [ 16  26  28 ... 255 255 255]
 [ 31  23  25 ... 255 255 255]
 ...
 [  6   8  12 ...   9   5   1]
 [  7   9  12 ...   9   6   1]
 [  8  10  12 ...  10   6   1]]"
12172,0.036588244,DME-8602716-151.jpeg,"[[254 248 249 ... 255 255 255]
 [255 255 252 ... 255 255 255]
 [241 250 255 ... 255 255 255]
 ...
 [  5   6   8 ...  11   9   7]
 [  5   6   8 ...   9   8   6]
 [  5   6   8 ...   7   7   6]]"
8559,0.03657917,DME-633268-35.jpeg,"[[  0  66  46 ...  36  31  40]
 [ 10  53  49 ...  39  33  42]
 [ 31  43  52 ...  52  41  44]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
12915,0.036564715,DME-4640904-6.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [255  66  13 ...  16  13   8]
 [255  63  11 ...  19  17  14]
 [255  61   8 ...  13  12  11]]"
14884,0.03655594,DME-5223925-29.jpeg,"[[20 22 21 ... 20 23 25]
 [15 24 21 ... 18 21 23]
 [15 27 21 ... 16 19 22]
 ...
 [ 6  5  3 ... 11 12 12]
 [ 5  5  3 ... 11 12 12]
 [ 3  4  4 ... 12 12 13]]"
12097,0.03653093,DME-6737988-33.jpeg,"[[214 218 209 ...   0   0   0]
 [244 229 195 ...   0   0   0]
 [239 219 184 ...   0   0   0]
 ...
 [  1   3   4 ...   0   0   0]
 [  5   7   8 ...   0   0   0]
 [  9  12  14 ...   0   0   0]]"
15007,0.036519963,DME-9361825-23.jpeg,"[[255 141   1 ...  33  20 101]
 [255 145   4 ...  30  19 104]
 [255 142   1 ...  13   5  92]
 ...
 [255 255 255 ...  84 255 251]
 [255 255 255 ...  84 255 251]
 [255 255 255 ...  84 255 251]]"
23050,0.036508746,DRUSEN-4271038-1.jpeg,"[[255 255 255 ...  11  12  20]
 [255 255 255 ...  40  37  38]
 [255 255 255 ...  41  34  28]
 ...
 [  8  32  35 ... 255 255 255]
 [  7  28  30 ... 255 255 255]
 [ 10  28  27 ... 255 255 255]]"
1309,0.03650692,NORMAL-7153204-19.jpeg,"[[ 0  3 24 ... 28 30  6]
 [47 36 24 ... 30 33 11]
 [61 71 44 ... 24 30 10]
 ...
 [18 18 29 ...  4  4  4]
 [17 16 26 ...  4  4  4]
 [15 13 21 ...  4  4  3]]"
12815,0.036480326,DME-5178244-8.jpeg,"[[255 255 255 ... 252 254 255]
 [250 249 253 ... 255 255 255]
 [255 255 245 ... 255 255 255]
 ...
 [253 142   5 ... 240 254 255]
 [254 143   6 ... 240 254 255]
 [255 144   7 ... 240 254 255]]"
10294,0.036475126,DME-633268-47.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [147   0   9 ...   9  11  13]
 [147   0   9 ...   9  11  13]
 [148   0   9 ...   9  11  13]]"
12334,0.03646092,DME-7767265-4.jpeg,"[[ 21  17  19 ...  84  81  20]
 [ 41  14  37 ...  93  88  25]
 [ 42  38  55 ... 102  93  29]
 ...
 [  8   3  12 ...   3   2   1]
 [ 11   4  11 ...   3   2   1]
 [ 16   5   9 ...   3   3   2]]"
10820,0.036440447,DME-6704343-2.jpeg,"[[ 0  0  0 ... 13 12 10]
 [ 0  0  0 ...  7  6  5]
 [ 0  0  0 ...  8  7  6]
 ...
 [ 0  0  0 ...  9  6  3]
 [ 0  0  0 ...  9  6  3]
 [ 0  0  0 ...  9  6  3]]"
3406,0.036435936,NORMAL-2416187-33.jpeg,"[[7 7 8 ... 7 6 4]
 [5 5 7 ... 5 5 3]
 [7 7 8 ... 4 3 2]
 ...
 [1 0 6 ... 0 0 0]
 [1 0 6 ... 0 0 0]
 [1 0 6 ... 0 0 0]]"
3813,0.03641852,NORMAL-5692597-8.jpeg,"[[255 255 255 ... 242 255 248]
 [255 255 255 ... 255 255 246]
 [255 255 255 ... 255 253 255]
 ...
 [  4   6  11 ...   6   2 143]
 [  5   6  12 ...   6   2 143]
 [  7   8  13 ...   6   2 144]]"
13660,0.036405765,DME-4732091-75.jpeg,"[[24 19  4 ... 15 12  8]
 [21 18 14 ... 21 17 11]
 [18 14 25 ... 21 15  7]
 ...
 [ 5  4  3 ...  3  2  1]
 [ 5  4  3 ...  3  2  1]
 [ 5  4  3 ...  3  2  1]]"
23586,0.03639403,DRUSEN-7641896-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 38  39  40 ...   9  11 145]
 [ 30  33  36 ...  10  12 146]
 [ 22  29  34 ...  11  13 147]]"
15267,0.036385518,DME-4658666-20.jpeg,"[[ 5  9 17 ... 13 10  5]
 [ 8 11 21 ... 16 14  9]
 [13 14 24 ... 10  9  7]
 ...
 [ 5  9  5 ...  4  6  8]
 [ 1  7  6 ...  4  7 10]
 [ 0  5  7 ...  5  8 11]]"
9668,0.036361974,DME-9583225-8.jpeg,"[[31 23 25 ...  9  7  5]
 [34 29 30 ... 15 12  9]
 [37 35 35 ... 20 16 11]
 ...
 [ 4  9  2 ...  3  2  1]
 [ 4  9  2 ...  3  2  1]
 [ 4  9  2 ...  3  2  1]]"
15971,0.036351036,DME-9358447-2.jpeg,"[[255 255 255 ...  14  12  10]
 [255 255 255 ...   8   7   5]
 [255 255 255 ...   7   7   5]
 ...
 [  0   0   0 ... 255 255 255]
 [  0   0   0 ... 255 255 255]
 [  0   0   0 ... 255 255 255]]"
15013,0.03633635,DME-3718895-8.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 51  49  52 ...  39  30 155]
 [ 53  50  50 ...  39  30 156]
 [ 55  50  48 ...  39  31 156]]"
9105,0.036333553,DME-5497895-10.jpeg,"[[ 1  0  0 ... 87 67 49]
 [ 5  0  1 ... 85 67 51]
 [ 4  1  1 ... 84 70 57]
 ...
 [ 0  0  1 ...  3  4  5]
 [ 0  0  1 ...  3  4  5]
 [ 0  0  1 ...  4  4  5]]"
15269,0.036330976,DME-3064922-234.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [  8  15   7 ...   4   0 140]
 [  6  13   5 ...   5   0 140]
 [  4  11   3 ...   7   1 141]]"
13503,0.036315545,DME-6704343-8.jpeg,"[[ 24  38  49 ... 255 255 255]
 [ 26  25  25 ... 255 255 255]
 [ 44  35  23 ... 255 255 255]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
18177,0.036307834,DRUSEN-1912508-12.jpeg,"[[253 203  43 ...  25  21  16]
 [255 198  35 ...  28  27  25]
 [255 197  37 ...  35  39  43]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
9828,0.036298856,DME-9666552-2.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 15  13   5 ...  14   8 148]
 [ 13  13   8 ...  13   7 147]
 [ 11  14  12 ...  12   6 146]]"
17905,0.036271565,DRUSEN-8986660-126.jpeg,"[[ 47  48  55 ... 255 255 255]
 [ 36  29  39 ... 255 255 255]
 [ 21   7  26 ... 255 255 255]
 ...
 [255 255 255 ...  20   1 153]
 [255 255 255 ...  20   1 153]
 [255 255 255 ...  19   0 153]]"
484,0.036255956,NORMAL-5853049-20.jpeg,"[[ 6  9  2 ...  8 12  7]
 [10 14 30 ... 10 14  8]
 [16 14 43 ... 16 20 14]
 ...
 [ 6  3 11 ...  6  5  4]
 [ 9  4  8 ...  7  5  4]
 [15  7  7 ...  8  5  3]]"
17692,0.03624981,DRUSEN-9000010-1.jpeg,"[[ 8 16 24 ... 25 23 20]
 [ 2 13 23 ... 27 25 21]
 [ 0 10 21 ... 23 22 20]
 ...
 [ 1  1  1 ...  0  0  0]
 [ 2  1  1 ...  1  1  1]
 [ 2  2  2 ...  2  2  2]]"
1394,0.03623933,NORMAL-5605451-1.jpeg,"[[ 60 130 103 ...  25  16   9]
 [ 78 121  98 ...  10   8  10]
 [ 95 104  94 ...  19  17  19]
 ...
 [ 15  12   9 ...  17  15  12]
 [ 15  12   9 ...  16  14  12]
 [ 15  13  10 ...  14  13  11]]"
12903,0.036232688,DME-778975-30.jpeg,"[[29 36 39 ... 27 14  3]
 [33 34 35 ... 22 11  2]
 [36 31 30 ... 17  8  1]
 ...
 [ 4  8 12 ...  1  1  1]
 [ 3  7 10 ...  1  1  1]
 [ 3  5  7 ...  1  1  1]]"
14500,0.03622704,DME-8923368-7.jpeg,"[[204  12  29 ... 255 255 255]
 [199  25  24 ... 255 255 255]
 [194  46  28 ... 255 255 255]
 ...
 [255 255 255 ... 252 254 255]
 [255 255 255 ... 252 254 255]
 [255 255 255 ... 252 254 255]]"
9569,0.036220044,DME-5072525-15.jpeg,"[[147  21  33 ... 255 255 255]
 [153  26  38 ... 255 255 255]
 [155  24  34 ... 255 255 255]
 ...
 [255 255 255 ...   3   6   9]
 [255 255 255 ...   2   5   9]
 [255 255 255 ...   1   4   7]]"
9623,0.0362069,DME-8889771-69.jpeg,"[[  6  19  37 ...  31  21  13]
 [ 12  34  48 ...  11   9  12]
 [  0  11   4 ...   8  10  16]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
6366,0.036202017,NORMAL-4472684-7.jpeg,"[[  8  19  22 ... 255 255 255]
 [  9  19  24 ... 255 255 255]
 [ 11  20  25 ... 255 255 255]
 ...
 [255 255 255 ...   2   1 143]
 [255 255 255 ...   2   1 143]
 [255 255 255 ...   2   1 143]]"
3045,0.03617376,NORMAL-2668583-11.jpeg,"[[ 4  7  8 ... 14  5  0]
 [ 1 12 20 ... 20 11  4]
 [ 1 19 27 ... 18 10  5]
 ...
 [ 3  7  7 ...  7  6  5]
 [ 3  6  7 ...  5  4  3]
 [ 3  6  7 ...  3  2  1]]"
18553,0.03616871,DRUSEN-8549730-66.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 19  23  24 ...   6   2 143]
 [ 20  23  24 ...   6   2 143]
 [ 21  24  24 ...   6   2 143]]"
11134,0.036139842,DME-7700504-4.jpeg,"[[255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 ...
 [ 62  58  58 ...  18  45  26]
 [ 31  31  41 ...  40  54  44]
 [ 18  19  34 ...  39  31  35]]"
10120,0.036136784,DME-3064922-41.jpeg,"[[57 74 69 ... 33 22 13]
 [68 78 73 ... 48 33 20]
 [61 67 71 ... 32 14  0]
 ...
 [ 8 10  2 ...  2  2  2]
 [ 7 10  3 ...  2  2  2]
 [ 6 10  4 ...  2  2  2]]"
8383,0.036127284,DME-9939654-30.jpeg,"[[11  0  7 ...  1  1  1]
 [ 2  0 18 ... 12 11 11]
 [ 1 15 29 ... 12 12 11]
 ...
 [ 1  2  4 ...  9  9  9]
 [ 1  2  4 ...  7  7  7]
 [ 1  2  4 ...  5  5  5]]"
13719,0.036121856,DME-5607266-5.jpeg,"[[ 7 16 23 ... 18 10  1]
 [28 41 41 ... 10  7  3]
 [21 42 45 ...  7  8 11]
 ...
 [ 9  5  2 ...  5  5  6]
 [ 7  5  4 ... 12 11 11]
 [ 5  6  7 ... 13 10  7]]"
6897,0.036104877,NORMAL-9264570-10.jpeg,"[[23 25 33 ...  3  6  5]
 [20 26 37 ...  9 10  6]
 [25 33 44 ... 18 15  8]
 ...
 [16  8  4 ...  4  3  2]
 [15  7  3 ...  4  3  2]
 [13  6  2 ...  4  3  2]]"
4485,0.036101487,NORMAL-3811618-6.jpeg,"[[ 6  4  6 ...  7  5  2]
 [ 7  1  0 ...  8  6  3]
 [ 4  0  0 ... 14 11  8]
 ...
 [ 3  4  5 ...  5  5  5]
 [ 1  2  3 ...  5  5  5]
 [ 0  0  1 ...  5  5  5]]"
20910,0.036090437,DRUSEN-2185112-14.jpeg,"[[27  6  8 ... 15 14 12]
 [24 11 17 ... 12 11 10]
 [13 10 21 ... 11 11 12]
 ...
 [ 5  4  3 ...  1  1  1]
 [ 5  4  3 ...  1  1  1]
 [ 5  3  3 ...  1  1  1]]"
15006,0.03607599,DME-2630113-62.jpeg,"[[255 250 246 ...  15  57 255]
 [253 255 255 ...   9  53 254]
 [251 255 255 ...   4  49 252]
 ...
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]
 [255 255 255 ... 255 255 255]]"
11995,0.03605626,DME-8019418-50.jpeg,"[[31 23 14 ... 77 57 21]
 [27 20 15 ... 75 55 20]
 [26 20 16 ... 74 55 22]
 ...
 [ 2  3  4 ...  7  5  3]
 [ 2  3  4 ...  6  4  2]
 [ 2  3  4 ...  5  3  1]]"
19712,0.036045786,DRUSEN-8606803-1.jpeg,"[[13  4  8 ... 12  0  0]
 [20 13 30 ...  6  0  1]
 [42 43 70 ...  3  0  2]
 ...
 [11 10 13 ...  1  1  1]
 [ 9  8 10 ...  1  1  1]
 [ 7  6  7 ...  1  1  1]]"
